id,time_key,product_key,promotion_key,store_key,dollar_sales,unit_sales,dollar_cost,customer_count
8421,141,46,11,5,97.23,88,86.06,56
8422,142,46,11,15,30.86,28,26.69,26
8423,143,46,11,6,94.68,86,82.84,52
8424,144,46,11,12,71.2,65,57.72,60
8425,145,46,11,18,59.02,54,51.67,51
8426,146,46,11,19,106.59,97,90.74,80
8427,147,46,11,1,103.08,93,89.54,63
8428,148,46,11,2,39.97,36,33.99,23
8429,149,46,11,1,5.1,5,4.47,4
8430,150,46,11,8,104,94,85.86,79
8431,151,46,11,12,82.22,75,73.52,66
8432,152,46,11,10,40.4,37,34.82,33
8433,153,46,11,3,55.96,51,47.45,33
8434,154,46,11,10,39.32,36,31.66,25
8435,155,46,11,4,59.42,54,53.32,46
8436,156,46,11,19,37.37,34,30.74,28
8437,157,46,11,15,42.75,39,34.5,21
8438,158,46,11,16,20.3,18,16.52,18
8439,159,46,11,4,54.7,50,48.06,47
8440,160,46,11,8,26.94,24,23.35,22
8441,161,46,11,4,53.7,49,44.68,46
8442,162,46,11,4,0.48,0,0.42,0
8443,163,46,11,16,99.77,90,86.6,50
8444,164,46,11,7,16.65,15,14.91,9
8445,165,46,11,11,60.76,55,53.74,39
8446,166,46,11,11,105.15,95,86.46,94
8447,167,46,11,11,52.11,47,43.6,26
8448,168,46,11,6,66.89,61,54.12,45
8449,169,46,11,13,31.59,29,28.13,24
8450,170,46,11,13,90.99,83,72.92,67
8451,171,46,11,15,88.8,81,78.5,62
8452,172,46,11,16,38.83,35,32.73,18
8453,173,46,11,15,54.61,50,45.92,26
8454,174,46,11,5,30.91,28,25.58,17
8455,175,46,11,4,60.18,55,54.08,34
8456,176,46,11,9,38.37,35,33.16,18
8457,177,46,11,1,64.62,59,54.55,37
8458,178,46,11,16,67.66,61,55.43,60
8459,179,46,11,13,35.89,33,31.29,17
8460,180,46,11,3,18.19,17,15.62,11
8461,181,46,11,7,71.88,65,57.78,44
8462,182,46,11,5,84.88,77,76.27,40
8463,183,46,11,5,106.76,97,89.51,75
8464,184,46,11,11,68.91,63,57.54,56
8465,1,47,11,13,88.04,80,72.13,54
8466,2,47,11,2,67.07,61,54.61,55
8467,3,47,11,10,104.07,94,87.24,49
8468,4,47,11,18,76.23,69,65.66,64
8469,5,47,11,2,79.66,72,64.76,60
8470,6,47,11,20,46.2,42,40.91,31
8471,7,47,11,6,7.78,7,6.28,7
8472,8,47,11,3,67.26,61,55.15,40
8473,9,47,11,5,59.48,54,52.42,39
8474,10,47,11,7,75.91,69,66.24,37
8475,11,47,11,2,51.6,47,45.96,39
8476,12,47,11,17,32.99,30,29.41,16
8477,13,47,11,11,79.15,72,66.31,68
8478,14,47,11,6,79.92,72,67.9,66
8479,15,47,11,13,90.72,82,79.64,48
8480,16,47,11,3,69.18,63,61.02,59
8481,17,47,11,1,93,84,78.88,59
8482,18,47,11,12,42.41,38,37.97,27
8483,19,47,11,8,97.66,89,85.02,57
8484,20,47,11,7,65.01,59,52.8,49
8485,21,47,11,18,107.94,98,91.38,75
8486,22,47,11,5,28.84,26,24.77,25
8487,23,47,11,14,19.39,18,17,14
8488,24,47,11,8,2.43,2,2.1,2
8489,25,47,11,13,24.16,22,19.59,19
8490,26,47,11,7,69.96,63,58.67,33
8491,27,47,11,1,102.62,93,90.45,81
8492,28,47,11,3,103.49,94,89.06,52
8493,29,47,11,6,80.48,73,72.24,44
8494,30,47,11,1,50.67,46,41.96,34
8495,31,47,11,11,103.24,94,83.1,72
8496,32,47,11,12,24.87,23,21.66,13
8497,33,47,11,8,84.3,76,70.54,69
8498,34,47,11,6,63.12,57,54.17,55
8499,35,47,11,10,18.38,17,14.92,11
8500,36,47,11,10,106.84,97,96.12,96
8501,37,47,11,20,102.36,93,87.34,73
8502,38,47,11,7,15.65,14,13.45,14
8503,39,47,11,8,74.44,68,62.61,41
8504,40,47,11,15,3.7,3,3.03,3
8505,41,47,3,6,76.65,70,62.17,51
8506,42,47,3,2,41.1,37,35.02,30
8507,43,47,3,11,81,73,70.34,47
8508,44,47,3,2,98.15,89,80.19,52
8509,45,47,3,18,19.01,17,16.81,9
8510,46,47,3,8,50.64,46,43.47,39
8511,47,47,3,14,25.21,23,22.3,13
8512,48,47,3,17,76.57,69,67.39,48
8513,49,47,11,3,12.89,12,10.98,10
8514,50,47,11,10,86.87,79,73.33,72
8515,51,47,11,7,32.14,29,25.88,23
8516,52,47,11,12,67.79,61,60.23,57
8517,53,47,11,17,22.12,20,18.13,12
8518,54,47,11,17,43.08,39,37.94,28
8519,55,47,11,11,21.94,20,17.65,17
8520,56,47,11,2,45.22,41,38.25,31
8521,57,47,11,20,58.02,53,49.97,52
8522,58,47,11,10,71.49,65,59.73,36
8523,59,47,11,19,56.16,51,48.89,30
8524,60,47,11,9,28.51,26,23.65,14
8525,61,47,11,4,43.29,39,38.71,28
8526,62,47,11,19,26.84,24,23.74,13
8527,63,47,11,2,50.02,45,44.55,39
8528,64,47,11,13,92.08,84,80.01,75
8529,65,47,11,14,34.24,31,29.84,28
8530,66,47,11,3,40.03,36,34.16,20
8531,67,47,11,17,63.55,58,54.49,54
8532,68,47,11,1,70.6,64,59.63,40
8533,69,47,11,8,29.59,27,23.76,21
8534,70,47,11,3,16.83,15,14.79,13
8535,71,47,11,5,69.04,63,55.43,61
8536,72,47,11,16,63.68,58,52.03,50
8537,73,47,11,6,27.3,25,21.85,14
8538,74,47,11,20,46.15,42,37,25
8539,75,47,11,9,76.76,70,65.64,50
8540,76,47,11,8,86.22,78,75.61,60
8541,77,47,11,5,108.98,99,92.37,93
8542,78,47,11,11,64.12,58,56.16,45
8543,79,47,11,20,67.84,62,55.75,43
8544,80,47,11,16,76.99,70,63.3,64
8545,81,47,11,14,0.64,1,0.57,0
8546,82,47,11,10,97.01,88,78.7,87
8547,83,47,11,8,64.83,59,58.21,40
8548,84,47,11,12,45.07,41,38.72,30
8549,85,47,11,16,94.18,85,83.59,51
8550,86,47,11,12,90.62,82,75.83,50
8551,87,47,11,19,9.44,9,8.48,5
8552,88,47,11,5,23.33,21,19.36,13
8553,89,47,11,19,71.03,64,63.44,64
8554,90,47,11,10,98.14,89,87.23,77
8555,91,47,11,9,108.78,99,88.65,60
8556,92,47,11,5,49.49,45,42.69,31
8557,93,47,11,8,89.03,81,79.26,79
8558,94,47,11,6,54.39,49,44.94,32
8559,95,47,11,17,106.65,97,85.56,68
8560,96,47,11,11,64.47,58,54.78,35
8561,97,47,11,20,12.42,11,10.61,9
8562,98,47,11,18,18.8,17,16.32,16
8563,99,47,11,10,15.73,14,13.86,9
8564,100,47,11,3,58.83,53,49.88,27
8565,101,47,11,10,102.63,93,90.42,88
8566,102,47,11,19,4.79,4,4.12,4
8567,103,47,4,3,105.43,96,92.35,76
8568,104,47,4,7,26.25,24,21.15,17
8569,105,47,4,19,82.84,75,68.68,70
8570,106,47,4,20,57.35,52,49.31,47
8571,107,47,4,12,35.51,32,30.81,17
8572,108,47,4,12,54.84,50,44.69,45
8573,109,47,4,3,104.45,95,93.27,72
8574,110,47,4,11,27.36,25,23.39,22
8575,111,47,11,7,1.53,1,1.35,1
8576,112,47,11,4,4.98,5,4.42,4
8577,113,47,11,15,87.25,79,78.28,76
8578,114,47,11,1,34.93,32,31.43,27
8579,115,47,11,19,33.81,31,30.05,22
8580,116,47,11,19,96.79,88,82.48,73
8581,117,47,11,5,79.48,72,64.92,59
8582,118,47,11,6,78.44,71,69.05,57
8583,119,47,11,14,95.6,87,81.08,46
8584,120,47,11,20,91.81,83,81.97,78
8585,121,47,11,11,94.18,85,77.46,57
8586,122,47,11,16,1.75,2,1.4,1
8587,123,47,11,16,98.55,89,84.31,73
8588,124,47,11,4,45.84,42,40.69,25
8589,125,47,11,7,83.33,76,70.94,66
8590,126,47,11,20,40.3,37,32.49,30
8591,127,47,11,10,56.08,51,46.58,47
8592,128,47,11,9,97.07,88,86.55,45
8593,129,47,11,6,49.84,45,39.95,39
8594,130,47,11,17,71.77,65,57.87,43
8595,131,47,11,15,43.72,40,36.04,29
8596,132,47,11,8,61.19,56,51.27,40
8597,133,47,11,19,76.85,70,65.55,59
8598,134,47,11,15,107.01,97,91.45,88
8599,135,47,11,15,56.04,51,47.26,39
8600,136,47,11,18,69.26,63,58.05,37
8601,137,47,11,1,14.34,13,11.78,9
8602,138,47,11,6,32.02,29,26.64,18
8603,139,47,11,9,51.13,46,45.66,27
8604,140,47,11,14,64.98,59,53.11,30
8605,141,47,11,2,94.88,86,85.33,59
8606,142,47,11,13,93.09,84,79.43,48
8607,143,47,11,10,7.92,7,6.44,7
8608,144,47,11,3,15,14,12.39,9
8609,145,47,11,16,102.53,93,87.19,75
8610,146,47,11,16,108.35,98,88.56,64
8611,147,47,11,20,64.67,59,53.41,53
8612,148,47,11,19,64.64,59,56.46,48
8613,149,47,11,12,58.2,53,51.53,36
8614,150,47,11,5,1.56,1,1.35,1
8615,151,47,11,12,94.57,86,79.97,61
8616,152,47,11,14,4.02,4,3.51,3
8617,153,47,11,9,60.23,55,52.37,39
8618,154,47,11,14,25.56,23,21.25,20
8619,155,47,11,16,20.09,18,17.89,10
8620,156,47,11,2,70.97,64,60.89,50
8621,157,47,11,1,97.67,89,86.82,64
8622,158,47,11,1,57.31,52,51.06,47
8623,159,47,11,3,31.72,29,26.91,27
8624,160,47,11,3,100.73,91,86.52,60
8625,161,47,11,13,80.48,73,68,64
8626,162,47,11,10,19.98,18,17.6,15
8627,163,47,11,18,10.79,10,9.16,9
8628,164,47,11,13,72.06,65,58.71,51
8629,165,47,11,7,103.04,93,86.23,76
8630,166,47,11,2,1.78,2,1.59,1
8631,167,47,11,18,82.55,75,70.64,67
8632,168,47,11,11,19.41,18,15.77,11
8633,169,47,11,15,73.77,67,64.2,42
8634,170,47,11,11,71.65,65,62.33,54
8635,171,47,11,14,94.1,85,84.04,79
8636,172,47,11,1,82.83,75,70.63,71
8637,173,47,11,9,33.87,31,30.12,25
8638,174,47,11,17,12.25,11,10.23,10
8639,175,47,11,20,2.07,2,1.83,1
8640,176,47,11,8,34.25,31,28.68,16
8641,177,47,11,4,62.54,57,52.19,52
8642,178,47,11,18,72.74,66,61.23,58
8643,179,47,11,3,67.22,61,55.58,47
8644,180,47,11,10,44.1,40,38.96,34
8645,181,47,11,5,28.89,26,24.72,20
8646,182,47,11,9,55.21,50,47.74,31
8647,183,47,11,17,92.88,84,82.94,49
8648,184,47,11,14,70.14,64,58.28,53
8649,1,48,11,8,95.27,72,84.85,55
8650,2,48,11,5,38.62,29,32.92,16
8651,3,48,11,18,12.06,9,10.34,6
8652,4,48,11,6,91.67,69,79.31,48
8653,5,48,11,7,130.8,99,109.49,79
8654,6,48,11,19,110.38,83,91.7,75
8655,7,48,11,1,115.49,87,100.58,75
8656,8,48,11,15,131.13,99,109.27,92
8657,9,48,11,10,15.53,12,12.59,7
8658,10,48,11,13,4.46,3,3.71,2
8659,11,48,11,6,9.6,7,8.13,6
8660,12,48,11,18,98.03,74,81.19,62
8661,13,48,11,9,102.38,77,86.5,60
8662,14,48,11,20,58.7,44,47.07,34
8663,15,48,11,14,76.92,58,61.69,57
8664,16,48,11,19,101.35,76,87.16,68
8665,17,48,11,2,38.65,29,33.56,25
8666,18,48,11,3,33.41,25,29.57,19
8667,19,48,11,14,61.79,47,55.34,38
8668,20,48,11,16,17.87,13,15.43,10
8669,21,48,11,16,4.31,3,3.47,2
8670,22,48,11,19,75.87,57,64.98,46
8671,23,48,11,19,59.72,45,53.32,27
8672,24,48,11,19,8.67,7,7.2,4
8673,25,48,11,19,125.03,94,100.45,59
8674,26,48,11,6,125.02,94,107.51,62
8675,27,48,11,12,79.77,60,68.15,42
8676,28,48,11,10,6.8,5,5.91,4
8677,29,48,11,6,51.07,38,45.15,33
8678,30,48,11,14,13.13,10,11.57,9
8679,31,48,11,9,38.29,29,32.57,24
8680,32,48,11,8,34.64,26,30.63,24
8681,33,48,11,11,29.71,22,24.35,14
8682,34,48,11,7,131.59,99,110.64,75
8683,35,48,11,12,51.41,39,41.17,20
8684,36,48,11,20,23.42,18,20.8,14
8685,37,48,11,17,19.5,15,16.28,9
8686,38,48,11,2,5.91,4,4.83,4
8687,39,48,11,5,96.95,73,81.01,40
8688,40,48,11,14,64.21,48,53.4,36
8689,41,48,11,17,32.53,25,27.13,21
8690,42,48,11,19,125.73,95,108.1,81
8691,43,48,11,18,117.57,89,99.35,48
8692,44,48,11,4,80.78,61,68.1,57
8693,45,48,11,20,68.41,52,58.38,40
8694,46,48,7,16,26.24,22,25.34,21
8695,47,48,7,19,9.91,8,9,5
8696,48,48,7,20,3.12,3,3.09,2
8697,49,48,7,2,34.52,29,33.03,20
8698,50,48,7,8,25.05,21,22.53,20
8699,51,48,7,19,117.57,98,113.89,53
8700,52,48,7,5,84.19,70,82.66,38
8701,53,48,7,13,19.63,16,18.5,12
8702,54,48,7,19,0.38,0,0.36,0
8703,55,48,7,11,97.14,81,97.01,51
8704,56,48,7,20,117.12,98,110.96,84
8705,57,48,7,18,119.13,100,114.35,66
8706,58,48,7,18,2.26,2,2.02,1
8707,59,48,7,8,104.33,87,100.04,49
8708,60,48,7,7,115.62,97,114.9,76
8709,61,48,7,5,61.04,51,60.89,49
8710,62,48,11,11,94.48,71,80.93,45
8711,63,48,11,2,91.29,69,78.85,68
8712,64,48,11,6,51.49,39,42.42,25
8713,65,48,11,13,64.25,48,52.41,43
8714,66,48,11,14,59.33,45,52.83,35
8715,67,48,11,10,23.18,17,20.16,12
8716,68,48,11,12,67.49,51,57.88,41
8717,69,48,11,6,26.88,20,23.43,12
8718,70,48,11,7,76.27,57,62.86,47
8719,71,48,11,5,86.23,65,71.88,51
8720,72,48,11,3,107.31,81,90.04,51
8721,73,48,11,5,68.87,52,59.19,27
8722,74,48,11,15,125.6,95,107.96,64
8723,75,48,11,3,33.52,25,29.33,14
8724,76,48,11,19,121.79,92,107.23,68
8725,77,48,11,3,48.71,37,39.47,29
8726,78,48,11,20,108.54,82,90.71,49
8727,79,48,11,11,37.91,29,31.33,20
8728,80,48,11,8,15.2,11,13.58,11
8729,81,48,11,17,97.53,73,86.57,37
8730,82,48,11,8,67.18,51,60.32,29
8731,83,48,11,12,106.49,80,90.62,49
8732,84,48,11,10,103.01,78,84.98,47
8733,85,48,11,8,44.85,34,39.47,22
8734,86,48,11,14,43.05,32,35.06,28
8735,87,48,11,16,129.03,97,103.4,90
8736,88,48,11,12,66.52,50,57.51,44
8737,89,48,11,6,21.56,16,19.03,11
8738,90,48,11,14,73.12,55,58.99,38
8739,91,48,11,15,127.05,96,109.2,84
8740,92,48,11,5,113.15,85,96.2,72
8741,93,48,11,3,2.03,2,1.68,1
8742,94,48,11,20,59.8,45,49.61,25
8743,95,48,11,16,17.05,13,14.96,10
8744,96,48,11,7,115.98,87,101.44,75
8745,97,48,11,14,62.73,47,51.47,36
8746,98,48,11,19,82.08,62,71.98,31
8747,99,48,11,8,111.87,84,92.6,58
8748,100,48,11,6,70.36,53,59.09,31
8749,101,48,11,10,95.92,72,85.9,37
8750,102,48,11,10,102.18,77,87.18,51
8751,103,48,11,18,7.08,5,5.94,3
8752,104,48,11,11,69.28,52,57.97,35
8753,105,48,11,16,53.28,40,47.48,27
8754,106,48,11,5,92.56,70,81.25,68
8755,107,48,11,14,23.06,17,18.98,14
8756,108,48,11,11,131.02,99,108.83,88
8757,109,48,11,20,33.78,25,28.32,14
8758,110,48,11,17,6.38,5,5.16,3
8759,111,48,11,14,10.09,8,8.47,7
8760,112,48,11,4,73.49,55,60.68,34
8761,113,48,11,1,75.86,57,65.08,38
8762,114,48,11,20,72.48,55,61.05,53
8763,115,48,11,10,88.72,67,72.68,53
8764,116,48,11,9,53.75,40,45.4,33
8765,117,48,11,9,17.66,13,14.48,13
8766,118,48,11,2,126.2,95,103.3,52
8767,119,48,11,11,44.9,34,37.39,33
8768,120,48,11,12,0.45,0,0.37,0
8769,121,48,11,15,11.86,9,10.21,7
8770,122,48,11,12,95.59,72,77.08,41
8771,123,48,11,10,13.27,10,10.81,7
8772,124,48,11,11,4.21,3,3.52,2
8773,125,48,11,3,72.69,55,65.27,42
8774,126,48,11,2,98,74,79.73,66
8775,127,48,11,4,93.8,71,81.29,38
8776,128,48,11,3,33.67,25,27.21,14
8777,129,48,11,19,66.72,50,54.23,32
8778,130,48,11,9,26.28,20,22.04,14
8779,131,48,11,12,11.69,9,9.84,6
8780,132,48,11,14,32.33,24,27.94,13
8781,133,48,11,6,95.18,72,81.68,67
8782,134,48,11,1,115.67,87,93.29,66
8783,135,48,11,20,60.11,45,48.54,32
8784,136,48,11,19,125.29,94,103.93,53
8785,137,48,11,10,64.94,49,53.62,28
8786,138,48,8,14,29.88,25,27.41,15
8787,139,48,8,7,13.8,12,12.29,6
8788,140,48,8,19,51.45,43,50.73,32
8789,141,48,8,3,72.56,61,69.34,38
8790,142,48,8,3,111.87,94,108.32,72
8791,143,48,8,11,68.75,58,61.55,55
8792,144,48,8,12,111.08,93,108.16,90
8793,145,48,8,18,65.9,55,65.8,47
8794,146,48,8,6,33.83,28,33.63,18
8795,147,48,8,5,100.92,84,94.97,54
8796,148,48,8,1,9.76,8,8.79,7
8797,149,48,8,1,113.23,95,105.02,57
8798,150,48,8,4,34.08,29,32.29,15
8799,151,48,8,17,30.81,26,27.94,24
8800,152,48,8,1,29.4,25,28.69,24
8801,153,48,8,20,8.91,7,8.11,7
8802,154,48,11,6,91.78,69,76.91,50
8803,155,48,11,2,89.05,67,79.2,66
8804,156,48,11,18,59.26,45,47.5,44
8805,157,48,11,18,20.06,15,16.55,8
8806,158,48,11,19,20.05,15,17.09,13
8807,159,48,11,12,127.9,96,112.22,63
8808,160,48,11,5,110.18,83,98.14,58
8809,161,48,11,9,72.52,55,58.41,28
8810,162,48,11,13,23.75,18,21.27,10
8811,163,48,11,9,55.28,42,44.34,21
8812,164,48,11,2,78.06,59,67.88,33
8813,165,48,11,8,113.57,86,95.02,69
8814,166,48,11,11,124.2,94,105.56,60
8815,167,48,11,15,79.63,60,71.56,54
8816,168,48,11,17,57.39,43,46.23,34
8817,169,48,11,10,25.3,19,21.3,15
8818,170,48,11,16,6.28,5,5.4,5
8819,171,48,11,20,118.14,89,101.65,78
8820,172,48,11,19,39.58,30,35.61,21
8821,173,48,11,8,42.57,32,36.03,21
8822,174,48,11,16,57.65,43,50.64,34
8823,175,48,11,17,31.05,23,25.14,23
8824,176,48,11,11,39.51,30,35.53,25
8825,177,48,11,1,8.32,6,7.17,6
8826,178,48,11,14,51.62,39,43.93,37
8827,179,48,11,15,22.05,17,19.67,15
8828,180,48,11,18,122.5,92,102.7,91
8829,181,48,11,1,122.4,92,109.16,78
8830,182,48,11,1,119.93,90,97.24,86
8831,183,48,11,9,9.72,7,8.73,6
8832,184,48,11,5,66.2,50,52.98,33
8833,1,49,11,12,130.54,98,113.34,89
8834,2,49,11,14,33.03,25,26.68,15
8835,3,49,11,20,94.28,71,76.13,55
8836,4,49,11,18,117.68,89,95.09,71
8837,5,49,11,8,6.75,5,5.44,3
8838,6,49,11,4,106.51,80,91.58,56
8839,7,49,11,14,128.22,97,110.23,66
8840,8,49,11,12,57.94,44,48.55,24
8841,9,49,11,19,5.19,4,4.6,3
8842,10,49,11,20,16.71,13,13.86,10
8843,11,49,11,16,116.59,88,99.06,88
8844,12,49,11,18,25.42,19,21.81,13
8845,13,49,11,19,81.47,61,70.53,32
8846,14,49,11,6,39.01,29,32.23,22
8847,15,49,11,14,119.56,90,101.34,52
8848,16,49,11,6,45.11,34,40.32,19
8849,17,49,11,5,10.87,8,8.79,6
8850,18,49,11,1,62.61,47,52.04,43
8851,19,49,11,8,55.33,42,46.74,40
8852,20,49,11,3,121.93,92,99.32,89
8853,21,49,11,18,70.76,53,59.82,40
8854,22,49,11,20,98.7,74,83.95,55
8855,23,49,11,1,67.29,51,55.4,42
8856,24,49,11,19,101.69,77,86.48,53
8857,25,49,11,2,30.46,23,25.96,12
8858,26,49,11,4,25.34,19,22.58,12
8859,27,49,11,18,127.84,96,108.88,54
8860,28,49,11,20,96.39,73,79.96,46
8861,29,49,11,1,32.76,25,28.29,18
8862,30,49,11,17,29.23,22,25.2,22
8863,31,49,11,8,73.65,55,59.31,50
8864,32,49,11,5,13.3,10,11.21,7
8865,33,49,11,11,48.46,37,38.8,26
8866,34,49,11,2,18.78,14,15.06,11
8867,35,49,11,13,72.33,54,58.72,48
8868,36,49,11,4,46.62,35,38.79,35
8869,37,49,11,20,44.42,33,36.06,20
8870,38,49,11,16,38.78,29,32.87,28
8871,39,49,11,4,27.88,21,23.07,16
8872,40,49,11,4,8.21,6,6.93,6
8873,41,49,11,5,79.22,60,70.79,36
8874,42,49,11,15,26.79,20,22.82,17
8875,43,49,11,5,0.1,0,0.08,0
8876,44,49,11,4,103.24,78,92.13,67
8877,45,49,11,12,19.81,15,16.08,10
8878,46,49,7,6,11.25,9,10.89,8
8879,47,49,7,9,65.25,55,58.21,40
8880,48,49,7,3,34.26,29,32.46,25
8881,49,49,7,3,5.6,5,5.48,3
8882,50,49,7,8,20.13,17,19.07,12
8883,51,49,7,1,87.65,73,78.52,67
8884,52,49,7,19,117.8,99,112.92,55
8885,53,49,7,7,74.43,62,69.02,39
8886,54,49,7,9,118.55,99,109.41,80
8887,55,49,7,8,117.9,99,115.21,70
8888,56,49,7,3,118.54,99,111.1,73
8889,57,49,7,5,37.92,32,36.63,19
8890,58,49,7,2,31.87,27,28.4,15
8891,59,49,7,6,26.13,22,24.09,17
8892,60,49,7,20,63.61,53,62.43,39
8893,61,49,7,18,35.98,30,35.37,28
8894,62,49,11,8,24.17,18,19.83,13
8895,63,49,11,10,75.46,57,66.75,30
8896,64,49,11,5,59.3,45,50.77,24
8897,65,49,11,6,9.45,7,8.15,5
8898,66,49,11,16,6.77,5,6.06,3
8899,67,49,11,10,22.14,17,18.05,9
8900,68,49,11,10,130.37,98,116.56,59
8901,69,49,11,4,83.91,63,72.95,41
8902,70,49,11,13,13.61,10,11.9,7
8903,71,49,11,5,14.23,11,12.81,10
8904,72,49,11,17,105.56,80,93.42,67
8905,73,49,11,8,113.63,86,96.52,73
8906,74,49,11,3,95.76,72,78.74,45
8907,75,49,11,7,132.57,100,107.61,66
8908,76,49,11,20,96.12,72,77.74,41
8909,77,49,11,15,82.81,62,69.97,41
8910,78,49,11,2,20.74,16,17.54,9
8911,79,49,11,20,57.79,44,47.93,34
8912,80,49,11,2,22.11,17,19.4,11
8913,81,49,11,18,111.62,84,99.39,79
8914,82,49,11,17,96.02,72,79.89,41
8915,83,49,11,12,84.64,64,71.33,38
8916,84,49,11,8,54.17,41,45.3,38
8917,85,49,11,12,93.26,70,77.73,63
8918,86,49,11,16,34.45,26,27.92,24
8919,87,49,11,10,45.45,34,40.31,25
8920,88,49,11,3,26.54,20,23.66,17
8921,89,49,11,20,27.87,21,24.52,18
8922,90,49,11,10,109.52,83,92.52,81
8923,91,49,11,20,125.26,94,100.23,71
8924,92,49,11,19,77.98,59,67.1,38
8925,93,49,11,6,124.15,94,107.38,62
8926,94,49,11,7,87.22,66,73.67,57
8927,95,49,11,13,117.27,88,94.51,86
8928,96,49,11,20,131.12,99,111.38,78
8929,97,49,11,14,5.02,4,4.25,3
8930,98,49,11,12,49.46,37,39.89,34
8931,99,49,11,15,38.77,29,31.85,23
8932,100,49,11,20,68.82,52,58.8,46
8933,101,49,11,9,70.28,53,58.11,46
8934,102,49,11,13,55.97,42,49.05,30
8935,103,49,11,1,116.72,88,103.89,63
8936,104,49,11,20,76.37,58,67.81,43
8937,105,49,11,6,104.87,79,94.29,52
8938,106,49,11,20,104.91,79,88.13,61
8939,107,49,11,17,9.85,7,8.26,7
8940,108,49,11,11,87.69,66,72.82,47
8941,109,49,11,3,44.23,33,36.05,29
8942,110,49,11,8,126.65,95,105.85,76
8943,111,49,11,6,55.28,42,47.73,36
8944,112,49,11,5,61.21,46,49.41,43
8945,113,49,11,17,109.16,82,96.28,64
8946,114,49,11,12,10.71,8,9.58,5
8947,115,49,11,15,26.1,20,21.7,18
8948,116,49,11,11,23.42,18,20.83,15
8949,117,49,11,9,44.52,34,39.3,19
8950,118,49,11,6,64.18,48,51.58,30
8951,119,49,11,15,46.05,35,37.77,25
8952,120,49,11,7,12.86,10,10.57,9
8953,121,49,11,12,116.99,88,96.06,52
8954,122,49,11,17,43.04,32,38.57,23
8955,123,49,11,16,77.23,58,67.3,43
8956,124,49,11,13,57.32,43,49.99,43
8957,125,49,11,1,21.94,17,19.56,14
8958,126,49,11,18,75.25,57,64.96,40
8959,127,49,11,17,104.66,79,91.61,65
8960,128,49,11,12,51.43,39,41.67,26
8961,129,49,11,14,80.22,60,70.19,59
8962,130,49,11,18,23.86,18,21.39,10
8963,131,49,11,13,88.62,67,77.79,61
8964,132,49,11,10,65.76,50,53.11,44
8965,133,49,11,11,78.72,59,67.67,36
8966,134,49,11,18,78.26,59,66.44,46
8967,135,49,11,14,82.86,62,67.42,41
8968,136,49,11,12,25.3,19,21.89,13
8969,137,49,11,8,2.54,2,2.25,1
8970,138,49,8,12,45.87,38,42.07,21
8971,139,49,8,19,108.46,91,104.16,90
8972,140,49,8,7,76.38,64,73.35,50
8973,141,49,8,3,3.48,3,3.15,2
8974,142,49,8,15,31.64,26,31.52,15
8975,143,49,8,10,0.38,0,0.36,0
8976,144,49,8,17,97.66,82,91.53,60
8977,145,49,8,17,5.27,4,4.84,4
8978,146,49,8,13,30.08,25,28,13
8979,147,49,8,14,32.43,27,32.09,22
8980,148,49,8,10,100.19,84,100.16,49
8981,149,49,8,19,2.99,3,2.79,2
8982,150,49,8,20,16.05,13,15.94,13
8983,151,49,8,4,100.36,84,92.76,54
8984,152,49,8,3,63.58,53,57.62,32
8985,153,49,8,9,118.1,99,112.36,55
8986,154,49,11,3,23.4,18,20.27,13
8987,155,49,11,16,98.71,74,80.01,62
8988,156,49,11,19,36.04,27,29.2,15
8989,157,49,11,14,102.55,77,85.08,73
8990,158,49,11,1,8.99,7,7.46,7
8991,159,49,11,16,41.79,31,36.91,23
8992,160,49,11,3,6.9,5,5.64,5
8993,161,49,11,5,6.89,5,5.95,4
8994,162,49,11,4,17.09,13,14.85,8
8995,163,49,11,10,109.47,82,90.27,66
8996,164,49,11,12,108.76,82,95.9,58
8997,165,49,11,1,80.19,60,66.8,52
8998,166,49,11,7,101.23,76,85.53,48
8999,167,49,11,19,49.55,37,42.67,32
9000,168,49,11,16,6.29,5,5.63,4
9001,169,49,11,15,109.47,82,90.15,64
9002,170,49,11,9,21.03,16,18.54,14
9003,171,49,11,19,4.07,3,3.37,2
9004,172,49,11,1,75.21,57,63.08,50
9005,173,49,11,6,10.86,8,9.45,5
9006,174,49,11,15,108.47,82,89.07,56
9007,175,49,11,15,68.78,52,55.73,49
9008,176,49,11,1,85.34,64,75.18,64
9009,177,49,11,17,52.69,40,44.31,26
9010,178,49,11,12,86.8,65,74.73,56
9011,179,49,11,9,80.03,60,66.8,58
9012,180,49,11,18,125.9,95,104.43,75
9013,181,49,11,5,94.42,71,83.91,66
9014,182,49,11,5,45,34,38.1,28
9015,183,49,11,7,16.62,13,13.84,10
9016,184,49,11,7,67.78,51,58.77,39
9017,1,50,11,10,1.84,1,1.65,1
9018,2,50,11,18,78.29,59,64.14,38
9019,3,50,11,5,77.3,58,68.55,44
9020,4,50,11,7,3.94,3,3.51,3
9021,5,50,11,9,60.4,45,48.66,37
9022,6,50,11,9,128.54,97,111.38,63
9023,7,50,11,4,26.97,20,23.17,18
9024,8,50,11,4,61.7,46,50.37,34
9025,9,50,11,17,39.7,30,32.27,28
9026,10,50,11,15,36.1,27,29.08,20
9027,11,50,11,16,3.46,3,3.01,1
